id,x,y,betweenness,closeness,degree,katz,current flow,harmonic,eigenvector,efficiency,straightness
178,233.81146125249305,-376.7381577261027,0.011084636900445458,0.11894901669911714,0.02040816326530612,0.07898417312781425,0.0021466810279101873,34.15270100341698,0.12130794536249574,0.016165976833438827,0.0038663799739979085
178,209.72327517366304,-390.5888647214299,0.011084636900445458,0.11894901669911714,0.02040816326530612,0.07898417312781425,0.0021466810279101873,34.15270100341698,0.12130794536249574,0.016165976833438827,0.0038663799739979085
179,260.3084659392061,-422.50571127587966,0.006319278980627784,0.12388682790287484,0.02040816326530612,0.08028302148059252,0.002172917091029409,35.112509944475974,0.16747133421974555,0.014960392980821224,0.0040780315390854215
179,286.8643163505443,-470.2781501659921,0.006319278980627784,0.12388682790287484,0.02040816326530612,0.08028302148059252,0.002172917091029409,35.112509944475974,0.16747133421974555,0.014960392980821224,0.0040780315390854215
180,260.3084659392061,-422.50571127587966,0.04646223971822231,0.12183578504026481,0.02040816326530612,0.07940506837054712,0.0021466597758842414,34.75887746584346,0.14283118217260596,0.015311985883863389,0.004068854131905702
180,235.6180752084053,-436.95862292317764,0.04646223971822231,0.12183578504026481,0.02040816326530612,0.07940506837054712,0.0021466597758842414,34.75887746584346,0.14283118217260596,0.015311985883863389,0.004068854131905702
181,310.79986998969645,-453.38246524423766,0.04744638972340205,0.13008082119049025,0.02040816326530612,0.08043164948649403,0.0022253348708024196,35.60956386235034,0.17867827236010075,0.014196545405271483,0.004064878313331272
181,334.73542362884865,-440.006714681182,0.04744638972340205,0.13008082119049025,0.02040816326530612,0.08043164948649403,0.0022253348708024196,35.60956386235034,0.17867827236010075,0.014196545405271483,0.004064878313331272
182,310.79986998969645,-453.38246524423766,0.042007666010566665,0.1245403417694138,0.02040816326530612,0.08046062001084124,0.0021893847592023103,35.04241198687802,0.18139067141405862,0.013649660239361656,0.004076674507471243
182,286.8643163505443,-470.2781501659921,0.042007666010566665,0.1245403417694138,0.02040816326530612,0.08046062001084124,0.0021893847592023103,35.04241198687802,0.18139067141405862,0.013649660239361656,0.004076674507471243
